image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox
syllable/yen2_page_0012_c03_024.png,yen2,page_0012,3,樞,Giu,,,syllable,SYLLABLE,nghia_consensus,0.211,0.287,138.0,137.0,687bd27c5e9f,ok,test,yen2|page_0012|c3,"[1125, 1234, 1239, 1345]"
,yen2,page_0012,3,幹,ong,,,,REVIEW,below_visual_threshold,0.06,,,,,,test,yen2|page_0012|c3,"[1123, 1329, 1239, 1438]"
,yen2,page_0012,3,梁,là,,,,REVIEW,below_visual_threshold,0.067,,,,,,test,yen2|page_0012|c3,"[1125, 1405, 1239, 1514]"
silver/yen2_page_0012_c03_027.png,yen2,page_0012,3,兹,đầy,苔,U+82D4,char,SILVER,s2_inter_s3_corrected,0.553,0.166,132.0,131.0,42e8bf4e18f9,ok,test,yen2|page_0012|c3,"[1115, 1488, 1232, 1598]"
gold/yen2_page_0012_c03_028.png,yen2,page_0012,3,四,tớ,四,U+56DB,char,GOLD,s1_inter_s2_direct,,0.151,134.0,138.0,c7efeb832798,ok,test,yen2|page_0012|c3,"[1117, 1563, 1230, 1675]"
gold/yen2_page_0012_c03_029.png,yen2,page_0012,3,奇,cả,奇,U+5947,char,GOLD,s1_inter_s2_direct,,0.17,125.0,139.0,ab7eb11d08ae,ok,test,yen2|page_0012|c3,"[1125, 1657, 1239, 1770]"
gold/yen2_page_0012_c03_030.png,yen2,page_0012,3,徳,Đức,徳,U+5FB3,char,GOLD,s1_inter_s2_direct,,0.224,127.0,137.0,fe3e75fc3896,ok,test,yen2|page_0012|c3,"[1127, 1754, 1238, 1865]"
gold/yen2_page_0012_c03_031.png,yen2,page_0012,3,主,Chúa,主,U+4E3B,char,GOLD,s1_inter_s2_direct,,0.225,120.0,138.0,abc5b9cc4a04,ok,test,yen2|page_0012|c3,"[1126, 1848, 1237, 1960]"
gold/yen2_page_0012_c03_032.png,yen2,page_0012,3,支,Giê,支,U+652F,char,GOLD,s1_inter_s2_direct,,0.165,130.0,136.0,c80bc92264e5,ok,test,yen2|page_0012|c3,"[1118, 1935, 1229, 2045]"
gold/yen2_page_0012_c03_033.png,yen2,page_0012,3,秋,su,秋,U+79CB,char,GOLD,s1_inter_s2_direct,,0.218,124.0,135.0,cebbda4dd6cc,ok,test,yen2|page_0012|c3,"[1117, 2029, 1229, 2138]"
silver/yen2_page_0012_c03_034.png,yen2,page_0012,3,去,cùng,共,U+5171,char,SILVER,s2_inter_s3_corrected,0.701,0.201,124.0,138.0,17f32219fac1,ok,test,yen2|page_0012|c3,"[1117, 2114, 1231, 2226]"
gold/yen2_page_0012_c03_035.png,yen2,page_0012,3,体,thấy,体,U+4F53,char,GOLD,s1_inter_s2_direct,,0.17,120.0,140.0,7487e0f14af3,ok,test,yen2|page_0012|c3,"[1126, 2200, 1239, 2314]"
silver/yen2_page_0012_c03_036.png,yen2,page_0012,3,慓,rất,慄,U+6144,char,SILVER,s2_inter_s3_corrected,0.74,0.173,133.0,138.0,550f0f46110c,ok,test,yen2|page_0012|c3,"[1128, 2294, 1238, 2406]"
,yen2,page_0012,3,圭,Thánh,,,,REVIEW,below_visual_threshold,0.273,,,,,,test,yen2|page_0012|c3,"[1129, 2383, 1237, 2483]"
gold/yen2_page_0012_c04_038.png,yen2,page_0012,4,徳,Đức,徳,U+5FB3,char,GOLD,s1_inter_s2_direct,,0.238,142.0,146.0,401f8de1e9e1,ok,train,yen2|page_0012|c4,"[967, 464, 1083, 582]"
gold/yen2_page_0012_c04_039.png,yen2,page_0012,4,婆,Bà,婆,U+5A46,char,GOLD,s1_inter_s2_direct,,0.225,146.0,148.0,f145a448a611,ok,train,yen2|page_0012|c4,"[956, 562, 1074, 682]"
,yen2,page_0012,4,瑪,Ma,,,,REVIEW,below_visual_threshold,0.371,,,,,,train,yen2|page_0012|c4,"[955, 655, 1073, 776]"
,yen2,page_0012,4,傾,ri,,,,REVIEW,below_visual_threshold,0.367,,,,,,train,yen2|page_0012|c4,"[963, 761, 1080, 883]"
gold/yen2_page_0012_c04_042.png,yen2,page_0012,4,亜,a,亜,U+4E9C,char,GOLD,s1_inter_s2_direct,,0.179,141.0,148.0,7cc64cc1b51f,ok,train,yen2|page_0012|c4,"[958, 858, 1073, 978]"
gold/yen2_page_0012_c04_043.png,yen2,page_0012,4,羣,còn,羣,U+7FA3,char,GOLD,s1_inter_s2_direct,,0.222,140.0,147.0,9a82752f449b,ok,train,yen2|page_0012|c4,"[966, 954, 1080, 1073]"
gold/yen2_page_0012_c04_044.png,yen2,page_0012,4,於,ở,於,U+65BC,char,GOLD,s1_inter_s2_direct,,0.223,145.0,150.0,a17fb0b49cf8,ok,train,yen2|page_0012|c4,"[965, 1048, 1082, 1170]"
gold/yen2_page_0012_c04_045.png,yen2,page_0012,4,世,thế,世,U+4E16,char,GOLD,s1_inter_s2_direct,,0.227,134.0,142.0,adb0d4487bc9,ok,train,yen2|page_0012|c4,"[965, 1135, 1079, 1253]"
gold/yen2_page_0012_c04_046.png,yen2,page_0012,4,間,gian,間,U+9593,char,GOLD,s1_inter_s2_direct,,0.232,117.0,150.0,834985063b01,ok,train,yen2|page_0012|c4,"[957, 1227, 1072, 1349]"
gold/yen2_page_0012_c04_047.png,yen2,page_0012,4,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.209,117.0,145.0,4423a4b10bf8,ok,train,yen2|page_0012|c4,"[966, 1316, 1077, 1433]"
gold/yen2_page_0012_c04_048.png,yen2,page_0012,4,年,nên,年,U+5E74,char,GOLD,s1_inter_s2_direct,,0.21,134.0,141.0,a6f0a4611506,ok,train,yen2|page_0012|c4,"[967, 1402, 1079, 1517]"
gold/yen2_page_0012_c04_049.png,yen2,page_0012,4,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.205,138.0,141.0,92fb3c7a26cf,ok,train,yen2|page_0012|c4,"[968, 1497, 1080, 1612]"
syllable/yen2_page_0012_c04_050.png,yen2,page_0012,4,而,làm,,,syllable,SYLLABLE,nghia_consensus,0.026,0.18,128.0,132.0,6d29509501f5,ok,train,yen2|page_0012|c4,"[969, 1586, 1078, 1694]"
gold/yen2_page_0012_c04_051.png,yen2,page_0012,4,垩,Thánh,垩,U+57A9,char,GOLD,s1_inter_s2_direct,,0.131,123.0,139.0,af61d4b390bc,ok,train,yen2|page_0012|c4,"[967, 1679, 1079, 1792]"
gold/yen2_page_0012_c04_052.png,yen2,page_0012,4,奇,cả,奇,U+5947,char,GOLD,s1_inter_s2_direct,,0.197,122.0,138.0,773703b5d653,ok,train,yen2|page_0012|c4,"[968, 1764, 1078, 1876]"
gold/yen2_page_0012_c04_053.png,yen2,page_0012,4,韋,và,喡,U+55A1,char,GOLD,s1_inter_s2_similar,0.771,0.191,115.0,140.0,d9e12251d760,ok,train,yen2|page_0012|c4,"[968, 1859, 1077, 1973]"
gold/yen2_page_0012_c04_054.png,yen2,page_0012,4,曰,viết,曰,U+66F0,char,GOLD,s1_inter_s2_direct,,0.122,129.0,141.0,205f2935f163,ok,train,yen2|page_0012|c4,"[966, 2039, 1079, 2154]"
gold/yen2_page_0012_c04_055.png,yen2,page_0012,4,無,vô,無,U+7121,char,GOLD,s1_inter_s2_direct,,0.164,131.0,123.0,237a57a766fe,ok,train,yen2|page_0012|c4,"[969, 2136, 1078, 2246]"
gold/yen2_page_0012_c04_056.png,yen2,page_0012,4,城,thành,城,U+57CE,char,GOLD,s1_inter_s2_direct,,0.224,128.0,136.0,49f57547135b,ok,train,yen2|page_0012|c4,"[971, 2211, 1077, 2321]"
silver/yen2_page_0012_c04_057.png,yen2,page_0012,4,女,An,安,U+5B89,char,SILVER,s2_inter_s3_corrected,0.598,0.24,130.0,135.0,8dcd95192bc8,ok,train,yen2|page_0012|c4,"[970, 2305, 1078, 2414]"
gold/yen2_page_0012_c04_058.png,yen2,page_0012,4,卑,ti,卑,U+5351,char,GOLD,s1_inter_s2_direct,,0.228,131.0,121.0,5078a9c3fe2b,ok,train,yen2|page_0012|c4,"[970, 2388, 1077, 2487]"
gold/yen2_page_0012_c05_059.png,yen2,page_0012,5,怎,ô,塢,U+5862,char,GOLD,s1_inter_s2_similar,0.96,0.189,136.0,145.0,8e1337ddc5e6,ok,train,yen2|page_0012|c5,"[809, 465, 919, 582]"
silver/yen2_page_0012_c05_060.png,yen2,page_0012,5,冥,ki,箕,U+7B95,char,SILVER,s2_inter_s3_corrected,0.63,0.203,138.0,147.0,93ba5362303a,ok,train,yen2|page_0012|c5,"[806, 552, 919, 671]"
silver/yen2_page_0012_c05_061.png,yen2,page_0012,5,般,Khi,欺,U+6B3A,char,SILVER,s2_inter_s3_corrected,0.824,0.206,139.0,148.0,3728f1317edf,ok,train,yen2|page_0012|c5,"[806, 646, 919, 766]"
gold/yen2_page_0012_c05_062.png,yen2,page_0012,5,意,ấy,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.207,140.0,150.0,1c02b58c7c6d,ok,train,yen2|page_0012|c5,"[806, 740, 920, 862]"
gold/yen2_page_0012_c05_063.png,yen2,page_0012,5,君,vua,君,U+541B,char,GOLD,s1_inter_s2_direct,,0.197,132.0,149.0,395b00498ab2,ok,train,yen2|page_0012|c5,"[809, 837, 917, 958]"
gold/yen2_page_0012_c05_064.png,yen2,page_0012,5,署,nước,箸,U+7BB8,char,REVIEW,s1_inter_s2_similar|demoted_lowcos_s3,0.461,0.244,99.0,148.0,443fb2d8226c,ok,train,yen2|page_0012|c5,"[811, 1028, 916, 1148]"
syllable/yen2_page_0012_c05_065.png,yen2,page_0012,5,瑪,ma,,,syllable,SYLLABLE,nghia_consensus,0.028,0.198,130.0,148.0,43d03d4824d0,ok,train,yen2|page_0012|c5,"[809, 1133, 918, 1253]"
gold/yen2_page_0012_c05_066.png,yen2,page_0012,5,先,tên,先,U+5148,char,GOLD,s1_inter_s2_direct,,0.189,128.0,148.0,360ac94233f9,ok,train,yen2|page_0012|c5,"[810, 1229, 918, 1349]"
syllable/yen2_page_0012_c05_067.png,yen2,page_0012,5,罪,là,,,syllable,SYLLABLE,nghia_consensus,0.057,0.189,116.0,147.0,5a0e322e005a,ok,train,yen2|page_0012|c5,"[811, 1335, 918, 1454]"
gold/yen2_page_0012_c05_068.png,yen2,page_0012,5,查,Tra,查,U+67E5,char,GOLD,s1_inter_s2_direct,,0.208,119.0,147.0,6de11ba51121,ok,train,yen2|page_0012|c5,"[810, 1431, 919, 1550]"
gold/yen2_page_0012_c05_069.png,yen2,page_0012,5,加,gia,加,U+52A0,char,GOLD,s1_inter_s2_direct,,0.229,121.0,147.0,468f5a72eae0,ok,train,yen2|page_0012|c5,"[809, 1527, 920, 1646]"
gold/yen2_page_0012_c05_070.png,yen2,page_0012,5,奴,nô,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.224,124.0,147.0,e7725fd86f77,ok,train,yen2|page_0012|c5,"[809, 1632, 921, 1751]"
,yen2,page_0012,5,麽,đi,,,,REVIEW,below_visual_threshold,0.26,,,,,,train,yen2|page_0012|c5,"[809, 1731, 920, 1845]"
gold/yen2_page_0012_c05_072.png,yen2,page_0012,5,打,đánh,打,U+6253,char,GOLD,s1_inter_s2_direct,,0.202,119.0,139.0,ba76d109fd27,ok,train,yen2|page_0012|c5,"[810, 1817, 920, 1930]"
gold/yen2_page_0012_c05_073.png,yen2,page_0012,5,特,được,特,U+7279,char,GOLD,s1_inter_s2_direct,,0.196,104.0,142.0,0c2f92f27a4b,ok,train,yen2|page_0012|c5,"[811, 1919, 921, 2035]"
gold/yen2_page_0012_c05_074.png,yen2,page_0012,5,賊,giặc,賊,U+8CCA,char,GOLD,s1_inter_s2_direct,,0.26,118.0,140.0,8b4e1b7ce4b2,ok,train,yen2|page_0012|c5,"[813, 2008, 918, 2122]"
gold/yen2_page_0012_c05_075.png,yen2,page_0012,5,渃,nước,渃,U+6E03,char,GOLD,s1_inter_s2_direct,,0.24,119.0,140.0,834d231e0cb2,ok,train,yen2|page_0012|c5,"[813, 2103, 919, 2217]"
gold/yen2_page_0012_c05_076.png,yen2,page_0012,5,批,Phê,批,U+6279,char,GOLD,s1_inter_s2_direct,,0.197,114.0,138.0,aa7eb801cb3e,ok,train,yen2|page_0012|c5,"[814, 2199, 917, 2311]"
gold/yen2_page_0012_c05_077.png,yen2,page_0012,5,吹,xi,吹,U+5439,char,GOLD,s1_inter_s2_direct,,0.192,129.0,138.0,67e88e13b399,ok,train,yen2|page_0012|c5,"[822, 2293, 927, 2405]"
,yen2,page_0012,5,何,aé,,,,REVIEW,below_visual_threshold,0.387,,,,,,train,yen2|page_0012|c5,"[822, 2383, 926, 2487]"
gold/yen2_page_0012_c06_079.png,yen2,page_0012,6,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.209,136.0,137.0,59be326e87c7,ok,train,yen2|page_0012|c6,"[660, 471, 770, 582]"
gold/yen2_page_0012_c06_080.png,yen2,page_0012,6,術,về,𧗱,U+275F1,char,GOLD,s1_inter_s2_similar,0.981,0.202,134.0,149.0,3162c55157d7,ok,train,yen2|page_0012|c6,"[660, 561, 769, 682]"
gold/yen2_page_0012_c06_081.png,yen2,page_0012,6,寺,thì,寺,U+5BFA,char,GOLD,s1_inter_s2_direct,,0.194,137.0,156.0,aef1e5ef229d,ok,train,yen2|page_0012|c6,"[658, 663, 769, 789]"
,yen2,page_0012,6,用,vua,,,,REVIEW,below_visual_threshold,0.467,,,,,,train,yen2|page_0012|c6,"[660, 769, 768, 893]"
gold/yen2_page_0012_c06_083.png,yen2,page_0012,6,戈,qua,戈,U+6208,char,GOLD,s1_inter_s2_direct,,0.188,125.0,152.0,82ea1ba93540,ok,train,yen2|page_0012|c6,"[663, 865, 767, 989]"
gold/yen2_page_0012_c06_084.png,yen2,page_0012,6,成,thành,成,U+6210,char,GOLD,s1_inter_s2_direct,,0.222,120.0,155.0,3b323b4c2047,ok,train,yen2|page_0012|c6,"[664, 960, 767, 1085]"
silver/yen2_page_0012_c06_085.png,yen2,page_0012,6,女,An,安,U+5B89,char,SILVER,s2_inter_s3_corrected,0.892,0.207,126.0,156.0,5e96a03f04af,ok,train,yen2|page_0012|c6,"[664, 1056, 767, 1182]"
gold/yen2_page_0012_c06_086.png,yen2,page_0012,6,𤰞,ti,𤰞,U+24C1E,char,GOLD,s1_inter_s2_direct,,0.179,104.0,152.0,9dcbd6e757f1,ok,train,yen2|page_0012|c6,"[665, 1164, 767, 1288]"
gold/yen2_page_0012_c06_087.png,yen2,page_0012,6,烏,ô,烏,U+70CF,char,GOLD,s1_inter_s2_direct,,0.152,127.0,151.0,435a53ee1825,ok,train,yen2|page_0012|c6,"[665, 1260, 768, 1383]"
silver/yen2_page_0012_c06_088.png,yen2,page_0012,6,冥,ki,其,U+5176,char,SILVER,s2_inter_s3_corrected,0.902,0.144,124.0,151.0,81290964d01b,ok,train,yen2|page_0012|c6,"[665, 1366, 767, 1489]"
gold/yen2_page_0012_c06_089.png,yen2,page_0012,6,連,liên,連,U+9023,char,GOLD,s1_inter_s2_direct,,0.164,130.0,155.0,bbbf4c6a6cdc,ok,train,yen2|page_0012|c6,"[663, 1471, 770, 1596]"
,yen2,page_0012,6,師,đòi,,,,REVIEW,below_visual_threshold,0.055,,,,,,train,yen2|page_0012|c6,"[664, 1567, 770, 1691]"
gold/yen2_page_0012_c06_091.png,yen2,page_0012,6,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.148,105.0,151.0,1568fb6e24f5,ok,train,yen2|page_0012|c6,"[664, 1673, 769, 1796]"
gold/yen2_page_0012_c06_092.png,yen2,page_0012,6,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.193,109.0,150.0,62145cdcc9aa,ok,train,yen2|page_0012|c6,"[664, 1779, 769, 1901]"
,yen2,page_0012,6,噪,quở,,,,REVIEW,below_visual_threshold,0.246,,,,,,train,yen2|page_0012|c6,"[663, 1873, 770, 1999]"
gold/yen2_page_0012_c06_094.png,yen2,page_0012,6,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.185,108.0,152.0,6030f2d8ae27,ok,train,yen2|page_0012|c6,"[665, 1971, 768, 2096]"
gold/yen2_page_0012_c06_095.png,yen2,page_0012,6,眉,Mày,眉,U+7709,char,GOLD,s1_inter_s2_direct,,0.185,107.0,155.0,b5dca8fd6e37,ok,train,yen2|page_0012|c6,"[665, 2075, 768, 2200]"
gold/yen2_page_0012_c06_096.png,yen2,page_0012,6,怖,phải,伂,U+4F02,char,GOLD,s1_inter_s2_similar,0.934,0.203,89.0,150.0,c72b0e0adcfc,ok,train,yen2|page_0012|c6,"[665, 2182, 768, 2304]"
,yen2,page_0012,6,依,I,,,,REVIEW,below_visual_threshold,0.503,,,,,,train,yen2|page_0012|c6,"[665, 2279, 768, 2399]"
gold/yen2_page_0012_c06_098.png,yen2,page_0012,6,那,na,那,U+90A3,char,GOLD,s1_inter_s2_direct,,0.186,128.0,138.0,e8e9bac110d3,ok,train,yen2|page_0012|c6,"[664, 2377, 768, 2489]"
gold/yen2_page_0012_c07_099.png,yen2,page_0012,7,樞,xu,樞,U+6A1E,char,GOLD,s1_inter_s2_direct,,0.195,145.0,151.0,acf597cae494,ok,train,yen2|page_0012|c7,"[499, 472, 616, 595]"
gold/yen2_page_0012_c07_100.png,yen2,page_0012,7,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.153,138.0,166.0,9751cbf11f43,ok,train,yen2|page_0012|c7,"[501, 564, 615, 698]"
gold/yen2_page_0012_c07_101.png,yen2,page_0012,7,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.174,120.0,163.0,ec9776f94dc0,ok,train,yen2|page_0012|c7,"[501, 671, 615, 804]"
silver/yen2_page_0012_c07_102.png,yen2,page_0012,7,㑹,gọi,噲,U+5672,char,SILVER,s2_inter_s3_corrected,0.896,0.191,133.0,166.0,11bb51a11598,ok,train,yen2|page_0012|c7,"[500, 765, 616, 899]"
gold/yen2_page_0012_c07_103.png,yen2,page_0012,7,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.194,108.0,166.0,a090ba7973e9,ok,train,yen2|page_0012|c7,"[503, 883, 614, 1017]"
,yen2,page_0012,7,銕,Dêu,,,,REVIEW,below_visual_threshold,0.012,,,,,,train,yen2|page_0012|c7,"[502, 990, 613, 1122]"
gold/yen2_page_0012_c07_105.png,yen2,page_0012,7,批,phê,批,U+6279,char,GOLD,s1_inter_s2_direct,,0.182,138.0,168.0,17ba4c8b6e04,ok,train,yen2|page_0012|c7,"[501, 1105, 613, 1241]"
silver/yen2_page_0012_c07_106.png,yen2,page_0012,7,𦝫,rô,嚕,U+5695,char,SILVER,s3_head_bank_consensus,0.024,0.184,130.0,166.0,46e5939013ad,ok,train,yen2|page_0012|c7,"[503, 1211, 612, 1345]"
silver/yen2_page_0012_c07_107.png,yen2,page_0012,7,昜,dể,易,U+6613,char,SILVER,s3_head_bank_consensus,0.898,0.178,114.0,159.0,f02c8a0a306a,ok,train,yen2|page_0012|c7,"[515, 1330, 618, 1459]"
silver/yen2_page_0012_c07_108.png,yen2,page_0012,7,局,vua,君,U+541B,char,SILVER,s2_inter_s3_corrected,0.572,0.174,132.0,166.0,d95c3b836d75,ok,train,yen2|page_0012|c7,"[503, 1424, 613, 1558]"
gold/yen2_page_0012_c07_109.png,yen2,page_0012,7,庒,chăng,庒,U+5E92,char,GOLD,s1_inter_s2_direct,,0.162,126.0,157.0,523370df7145,ok,train,yen2|page_0012|c7,"[514, 1524, 619, 1651]"
silver/yen2_page_0012_c07_110.png,yen2,page_0012,7,餘,thờ,蜍,U+870D,char,SILVER,s2_inter_s3_corrected,0.936,0.168,125.0,157.0,27d31d8660be,ok,train,yen2|page_0012|c7,"[505, 1638, 609, 1767]"
silver/yen2_page_0012_c07_111.png,yen2,page_0012,7,季,bụt,孛,U+5B5B,char,SILVER,s2_inter_s3_corrected,0.955,0.134,119.0,157.0,1caa8cc3c0b7,ok,train,yen2|page_0012|c7,"[505, 1746, 610, 1873]"
gold/yen2_page_0012_c07_112.png,yen2,page_0012,7,庄,chăng,庄,U+5E84,char,GOLD,s1_inter_s2_direct,,0.142,114.0,160.0,af1e0152852a,ok,train,yen2|page_0012|c7,"[505, 1850, 610, 1980]"
gold/yen2_page_0012_c07_113.png,yen2,page_0012,7,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.152,130.0,158.0,9959316271ae,ok,train,yen2|page_0012|c7,"[504, 1958, 610, 2086]"
silver/yen2_page_0012_c07_114.png,yen2,page_0012,7,煉,thưa,踈,U+8E08,char,SILVER,s2_inter_s3_corrected,0.918,0.154,127.0,160.0,9e4a762055e9,ok,train,yen2|page_0012|c7,"[505, 2062, 611, 2192]"
gold/yen2_page_0012_c07_115.png,yen2,page_0012,7,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.144,129.0,156.0,08a8bded4281,ok,train,yen2|page_0012|c7,"[505, 2170, 610, 2296]"
gold/yen2_page_0012_c07_116.png,yen2,page_0012,7,奏,Tâu,奏,U+594F,char,GOLD,s1_inter_s2_direct,,0.131,132.0,156.0,43033318f1ac,ok,train,yen2|page_0012|c7,"[503, 2276, 611, 2402]"
silver/yen2_page_0012_c07_117.png,yen2,page_0012,7,局,vua,君,U+541B,char,SILVER,s2_inter_s3_corrected,0.61,0.127,128.0,137.0,e7ff3fdf5364,ok,train,yen2|page_0012|c7,"[505, 2378, 609, 2491]"
,yen2,page_0012,8,雄,phải,,,,REVIEW,below_visual_threshold,0.105,,,,,,train,yen2|page_0012|c8,"[333, 476, 444, 592]"
gold/yen2_page_0012_c08_119.png,yen2,page_0012,8,碎,Tôi,碎,U+788E,char,GOLD,s1_inter_s2_direct,,0.16,129.0,150.0,bb1770376719,ok,train,yen2|page_0012|c8,"[340, 569, 453, 691]"
gold/yen2_page_0012_c08_120.png,yen2,page_0012,8,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.158,124.0,151.0,db61ee50982d,ok,train,yen2|page_0012|c8,"[332, 654, 444, 777]"
gold/yen2_page_0012_c08_121.png,yen2,page_0012,8,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.158,129.0,150.0,a3efd8a26c82,ok,train,yen2|page_0012|c8,"[343, 751, 450, 873]"
